ID,Name,Is_a_Metabolite,Has_a_Metabolite,Route,vd,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Cmax_unit,Tmax(hour),Solubility,No_of_H-bond_donors,No_of_H-bond_acceptors,Molecular_Weight,LogP,Meets
893,TADALAFIL,,0,ORAL,63.0,2.5,17.5,94.0,0,0,,2.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,4,389.411,2.2113,True
895,GEFITINIB,,0,ORAL,1400.0,35.7,48,90.0,60,0,,5.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER ABOVE PH 7,1,7,446.91,4.2756,True
896,VARDENAFIL,,0,ORAL,208.0,56.0,4.5,95.0,15,0,,0.0,,1,8,488.614,2.07042,True
897,ATOMOXETINE,,0,ORAL,55.0,22.7,5.2,98.0,63,0,,1.5,SOLUBILITY IN WATER 27.8 MILLIGRAM / MILLILITER,1,2,255.361,3.72462,True
898,DULOXETINE,,0,ORAL,1640.0,94.7,12,90.0,0,0,,6.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,3,297.423,4.6309,True
899,ACAMPROSATE,,0,ORAL,90.5,2.3,26.5,0.0,11,0,,5.5,SOLUBILITY FREELY SOLUBLE IN WATER,2,3,181.213,-0.5996,True
901,EPLERENONE,,0,ORAL,66.5,10.0,5,50.0,69,0,,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,0,6,414.498,3.1245,True
902,EZETIMIBE,,0,ORAL,0.0,0.0,22,90.0,0,13.4,NANOMOLAR,8.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,3,409.432,4.8883,True
903,PREGABALIN,,0,ORAL,32.5,3.7,6,0.0,90,0,,1.5,SOLUBILITY FREELY SOLUBLE IN WATER,1,3,158.221,-0.2526,True
904,ADEFOVIR DIPIVOXIL,,1644,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY 0.4 MILLIGRAM / MILLILITER AT PH 7.2,1,13,501.477,2.7025,False
906,ESZOPICLONE,,0,ORAL,0.0,0.0,6,56.0,0,0,,1.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,0,7,388.815,1.568,True
907,MEMANTINE,,0,ORAL,650.0,6.4,70,45.0,0,0,,5.0,SOLUBILITY SOLUBLE IN WATER,1,1,179.307,2.6941,True
908,RANOLAZINE,,0,ORAL,0.0,0.0,7,62.0,76,6.08,MICROMOLAR,3.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,2,6,427.545,2.30804,True
910,NITAZOXANIDE,,1643,ORAL,0.0,0.0,0,0.0,70,0,,0.0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER,1,7,307.287,2.2289,True
911,EMTRICITABINE,,0,ORAL,261.0,18.1,10,4.0,75,7.28,MICROMOLAR,1.5,SOLUBILITY 112 MILLIGRAM / MILLILITER IN WATER,2,7,247.251,-0.455,True
913,RANOLAZINE,,0,ORAL,0.0,0.0,7,62.0,76,6.08,MICROMOLAR,3.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,2,6,427.545,2.30804,True
914,FOSAMPRENAVIR,,837,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY 0.31 MILLIGRAM / MILLILITER,2,10,583.6,1.2558,False
916,BISACODYL,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,5,361.397,4.1124,True
919,TROSPIUM,,0,ORAL,395.0,13.6,20,67.0,9.6,8.9,NANOMOLAR,5.5,SOLUBILITY 1 GRAM / 2 MILLILITER,1,3,392.519,3.7697,True
921,TINIDAZOLE,,0,ORAL,50.0,2.34,13.2,12.0,0,193.1,MICROMOLAR,1.6,,0,6,247.276,0.53442,True
926,CINACALCET,,0,ORAL,1000.0,19.8,35,95.0,0,0,,4.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,1,357.419,6.142,False
929,NEBIVOLOL,,0,ORAL,715.0,54.6,15.5,98.0,0,0,,2.75,,3,5,405.441,2.3636,True
930,ERLOTINIB,,0,ORAL,232.0,4.4,36.2,93.0,100,0,,0.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,1,7,393.443,3.4051,True
931,ALVIMOPAN,,0,ORAL,30.0,24.0,14,87.0,6,25.8,NANOMOLAR,2.0,SOLUBILITY LESS THAN 0.1 MILLIGRAM / MILLILITER IN WATER,2,5,423.533,1.7167,True
933,RAMELTEON,,0,ORAL,73.6,28.3,1.8,82.0,1.8,0,,0.75,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,1,2,259.349,2.5676,True
936,ENTECAVIR,,1640,ORAL,4596.0,23.0,138.5,13.0,100,29.6,NANOMOLAR,1.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,4,7,277.284,-0.8278,True
937,QUININE,,0,ORAL,312.0,11.0,11,80.0,82,9.8,MICROMOLAR,2.8,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,4,324.424,3.1732,True
938,TIPRANAVIR,,0,ORAL,8.5,1.15,5.5,99.9,0,94.8,MICROMOLAR,2.9,SOLUBILITY INSOLUBLE IN WATER,2,6,602.675,7.3255,False
941,LENALIDOMIDE,,0,ORAL,0.0,0.0,3,30.0,0,0,,3.25,SOLUBILITY SOLUBLE IN ORGANIC SOLVENT/WATER MIXTURES,2,4,259.265,0.0298,True
942,DEFERASIROX,,0,ORAL,14.0,0.8,12,99.0,70,0,,2.75,,2,7,372.36,0.7777,True
943,TETRABENAZINE,,1637  1638,ORAL,0.0,0.0,0,84.0,75,0,,0.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,0,4,317.429,3.2381,True
944,LUBIPROSTONE,,0,ORAL,0.0,0.0,0,94.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,5,389.459,2.9752,True
947,DASATINIB,,0,ORAL,2505.0,433.0,4,96.0,0,0,,0.0,SOLUBILITY INSOLUBLE IN WATER,3,9,488.017,3.31354,True
948,VORINOSTAT,,0,ORAL,32.5,109.0,2,71.0,0,1.2,MICROMOLAR,4.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,3,3,264.325,2.4711,True
949,PALIPERIDONE,713  1487  1488,0,ORAL,391.0,10.8,25,74.0,0,0,,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,7,426.492,3.08132,True
951,TELBIVUDINE,,0,ORAL,0.0,0.0,44.5,3.3,0,15.2,MICROMOLAR,2.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,3,6,242.231,-1.51428,True
958,MARAVIROC,,0,ORAL,194.0,8.4,16,76.0,28,1.73,MICROMOLAR,2.25,SOLUBILITY HIGHLY SOLUBLE IN WATER,1,5,513.677,5.95092,False
965,ERYTHROMYCIN ESTOLATE,,964,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,4,15,790.001,2.7465,False
966,ERYTHROMYCIN ETHYLSUCCINATE,,964,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY POORLY SOLUBLE IN WATER,4,17,862.064,2.6798,False
967,DICLOXACILLIN,,0,ORAL,7.1,7.8,0.88,96.0,0,0,,0.0,,1,7,469.326,1.86742,True
970,GRISEOFULVIN,,0,ORAL,45.5,0.0,16.5,80.0,0,1.9,MICROMOLAR,4.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,0,6,352.77,2.8103,True
971,HETACILLIN,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,6,388.469,0.0764,True
972,BACAMPICILLIN,,973,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,9,465.528,1.2958,True
975,CHLORAMPHENICOL PALMITATE,,974,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,6,561.547,6.9412,False
978,NAFCILLIN,,0,ORAL INJECTION,14.3,12.8,0.75,89.0,0,72.4,MICROMOLAR,0.083,,1,6,413.475,1.6054,True
982,PENICILLIN V,,0,ORAL,26.6,26.5,0.84,80.0,0,0,,0.0,,1,6,349.388,-0.6376,True
984,CLINDAMYCIN,1445  1446,0,ORAL,51.3,17.5,2.4,94.0,0,5.89,MICROMOLAR,0.0,,4,7,424.991,0.3895,True
985,CEFPODOXIME PROXETIL,,1633,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,14,557.607,0.827,False
986,CLOXACILLIN,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,7,434.881,1.21402,True
989,CEPHALOGLYCIN,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,8,404.424,-1.3466,True
992,DEMECLOCYCLINE,,0,ORAL,84.5,4.3,13,65.0,0,2.62,MICROMOLAR,0.0,,6,9,464.858,0.2649,False
998,LINCOMYCIN,,0,ORAL INJECTION,65.0,8.2,5.4,57.0,0,39,MICROMOLAR,0.0,SOLUBILITY IS FREELY SOLUBLE IN WATER,5,8,406.545,-0.857,True
999,TROLEANDOMYCIN,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY INSOLUBLE IN WATER,0,16,813.979,3.6209,False
1000,NOVOBIOCIN,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,5,11,612.632,3.62712,False
1003,CEPHALEXIN,,0,ORAL,13.6,15.2,0.57,15.0,0,92.2,MICROMOLAR,0.0,SOLUBILITY IN WATER IS LOW,2,6,346.388,-0.8898,True
1004,RIFAMPIN,,0,ORAL INJECTION,63.0,13.6,3.6,80.0,0,38.9,MICROMOLAR,0.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,6,15,822.953,4.33542,False
1007,AMOXICILLIN,,0,ORAL,16.0,12.8,1,20.0,0,20.5,MICROMOLAR,0.0,,3,7,364.403,-1.311,True
1016,CYCLACILLIN,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,6,340.425,-1.055,True
1020,BACAMPICILLIN,,973,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,9,465.528,1.2958,True
1021,CEFACLOR,,0,ORAL,0.0,0.0,0.75,37.5,85,62,MICROMOLAR,0.75,,2,6,366.806,-0.7134,True
1022,CEPHRADINE,,0,ORAL INJECTION,13.6,12.8,0.85,5.0,0,0,,0.0,,2,6,348.404,-0.9861,True
1030,CEFUROXIME AXETIL,,1029,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,12,510.481,-0.1683,False
1031,CEFUROXIME AXETIL,,1029,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,12,510.481,-0.1683,False
1034,CLAVULANATE,,0,ORAL INJECTION,14.3,12.0,1,25.0,0,12,MICROMOLAR,0.0,,1,5,198.154,-2.4303,True
1047,CEFIXIME,,0,ORAL,15.6,3.9,4,65.0,45,4.41,MICROMOLAR,0.0,,2,12,451.442,-3.2142,False
1051,CLARITHROMYCIN,,0,ORAL,97.5,28.5,6,77.0,50,5,MICROMOLAR,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,4,14,747.964,2.4397,False
1052,CEFPROZIL,,0,ORAL,15.0,11.7,1.3,36.0,95,47,MICROMOLAR,0.0,,3,7,388.425,-0.628,True
1053,LORACARBEF,,0,ORAL,25.0,14.4,1.2,35.0,0,41.4,MICROMOLAR,0.0,,2,5,348.766,-0.6239,True
1055,CEFPODOXIME PROXETIL,,1633,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,14,557.607,0.827,False
1056,DIRITHROMYCIN,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,5,16,835.086,2.2017,False
1060,CEFTIBUTEN,,0,ORAL,32.5,5.0,2,65.0,0,36.5,MICROMOLAR,0.0,,2,10,408.417,-2.7176,True
1061,RIFABUTIN,,0,ORAL,604.5,44.8,45,85.0,20,443.2,NANOMOLAR,0.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER (0.19 MILLIGRAM / MILLILITER),5,14,847.019,4.61572,False
1062,PYRAZINAMIDE,,1613,ORAL,55.1,3.82,10,10.0,96.8,227.8,MICROMOLAR,0.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,1,3,123.115,-0.4245,True
1065,FOSFOMYCIN,,0,ORAL,136.1,16.9,5.7,0.0,37,189,MICROMOLAR,0.0,SOLUBILITY SOLUBLE IN WATER,0,4,136.043,-1.3551,True
1066,MYCOPHENOLATE MOFETIL,,1072,ORAL INJECTION,0.0,0.0,0,0.0,94,0,,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER (43 MICROGRAM / MILLILITER AT PH 7.4),1,8,433.501,2.52402,True
1067,CEFDINIR,,0,ORAL,22.75,60.0,1.7,65.0,0,7.26,MICROMOLAR,0.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,3,10,394.414,-1.5065,True
1072,MYCOPHENOLIC ACID,1066,0,ORAL,112.0,8.4,12,98.0,93,81.5,MICROMOLAR,0.0,SOLUBILITY HIGHLY SOLUBLE IN WATER,1,6,319.333,1.39852,True
1076,PAROMOMYCIN,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER,13,19,615.634,-8.8617,False
1077,CYCLOSERINE,,0,ORAL,0.0,0.0,12,0.0,0,0,,6.0,SOLUBILITY SOLUBLE IN WATER,2,3,102.093,-1.6249,True
1078,METHACYCLINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,6,9,442.424,-0.4379,False
1086,DRONEDARONE,,0,ORAL,1400.0,140.0,16,98.0,15,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,6,556.769,7.049,False
1087,ARTEMETHER,,1092,ORAL,0.0,0.0,2,95.4,0,201,NANOMOLAR,2.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,0,5,298.379,2.8408,True
1088,CHLOROQUINE,,0,ORAL INJECTION,9100.0,16.0,570,55.0,0,0.513,MICROMOLAR,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,3,319.88,4.8106,True
1089,MEPHENYTOIN,,0,ORAL,110.5,1.74,63,0.0,0,0,,0.0,,1,2,218.256,1.4735,True
1090,METHADONE,,0,ORAL INJECTION,286.0,6.6,31,79.0,68,2.03,MICROMOLAR,0.0,SOLUBILITY VERY SOLUBLE IN WATER,0,2,309.453,4.292,True
1091,DOXYLAMINE,,0,ORAL,0.0,11.7,12.5,0.0,0,308,NANOMOLAR,0.0,SOLUBILITY VERY SOLUBLE IN WATER,0,3,270.376,2.9233,True
1094,TRIHEXYPHENIDYL,,0,ORAL,0.0,0.0,3.7,0.0,0,0,,0.0,,1,2,301.474,4.3305,True
1095,PARAMETHADIONE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,3,157.169,0.7637,True
1097,DYPHYLLINE,,0,ORAL INJECTION,27.3,18.7,2,0.0,0,67,MICROMOLAR,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,2,8,254.246,-2.2131,True
1099,BROMODIPHENHYDRAMINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,2,334.257,4.1167,True
1100,CYCRIMINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,2,287.447,3.9404,True
1101,ETHOPROPAZINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,3,312.482,5.0196,False
1102,WARFARIN,,0,ORAL INJECTION,8.4,0.21,29,98.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER,1,4,308.333,3.6096,True
1103,GLUTETHIMIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,2,217.268,1.771,True
1104,PROCYCLIDINE,,0,ORAL,48.0,3.3,12,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER,1,2,287.447,3.9404,True
1105,ETHCHLORVYNOL,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,1,1,144.601,1.5132,True
1106,AMPHETAMINE,22  294,177  1319  249,ORAL,396.0,37.0,7.3,20.0,0,185,NANOMOLAR,0.0,,1,1,135.21,1.5763,True
1107,MECAMYLAMINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER,1,1,167.296,2.4206,True
1108,CLIDINIUM,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,3,352.454,2.7045,True
1109,HYDROXYZINE,,0,ORAL INJECTION,1040.0,39.0,16.5,0.0,0,186.9,NANOMOLAR,2.0,SOLUBILITY SOLUBLE IN WATER,1,4,374.912,3.0559,True
1110,BROMPHENIRAMINE,,0,ORAL INJECTION,0.0,0.0,25,72.0,0,0,,5.0,,0,2,319.246,3.9277,True
1111,ETHOTOIN,,0,ORAL,0.0,0.0,6,0.0,0,39,MICROMOLAR,0.0,,1,2,204.229,1.2994,True
1112,BUCLIZINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,2,433.039,6.5447,False
1114,PHENPROCOUMON,,0,ORAL,0.0,0.0,140,0.0,0,0,,0.0,,1,3,280.323,4.0405,True
1115,TRIMEPRAZINE,,0,ORAL,0.0,0.0,0,90.0,80,0,,0.0,,0,3,298.455,4.487,True
1116,LUMEFANTRINE,,0,ORAL,0.0,0.0,101,99.7,0,14,MICROMOLAR,6.0,SOLUBILITY INSOLUBLE IN WATER,1,2,528.951,9.1517,False
1118,OXYPHENCYCLIMINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,5,344.455,2.7317,True
1119,DIETHYLPROPION,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,2,205.301,2.5996,True
1120,THIORIDAZINE,,0,ORAL,0.0,0.0,15,0.0,0,0.55,MICROMOLAR,0.0,,0,4,370.587,5.8856,False
1121,BIPERIDEN,,0,ORAL INJECTION,780.0,46.8,24,90.0,0,16,NANOMOLAR,1.25,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,2,311.469,3.9624,True
1124,CHLOPHEDIANOL,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,2,289.806,3.5276,True
1125,BENDROFLUMETHIAZIDE,,0,ORAL,0.0,0.0,0,90.0,0,0,,0.0,SOLUBILITY INSOLUBLE IN WATER,3,5,421.422,1.6254,True
1126,TRICHLORMETHIAZIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,5,380.662,0.821,True
1127,CHLORTHALIDONE,,0,ORAL,253.0,5.8,36,76.0,64,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER (0.12 MILLIGRAM / MILLILITER),3,4,338.772,0.9242,True
1128,ETHOSUXIMIDE,,0,ORAL,45.5,0.0,60,0.0,0,496,MICROMOLAR,5.0,,1,2,141.17,0.4492,True
1131,METHYCLOTHIAZIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,2,5,360.244,0.5983,True
1132,OXYPHENBUTAZONE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,3,324.38,3.4934,True
1133,POLYTHIAZIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY INSOLUBLE IN WATER,2,6,439.89,1.655,True
1134,METAXALONE,,0,ORAL,800.0,66.0,9,0.0,0,8.2,MICROMOLAR,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,3,221.256,1.79064,True
1135,QUINETHAZONE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,4,289.744,0.8788,True
1138,OXAZEPAM,491  1709,0,ORAL,38.0,4.3,8.2,96.0,0,1.57,MICROMOLAR,0.0,,2,3,286.718,2.4479,True
1139,PROPRANOLOL,,0,ORAL INJECTION,260.0,46.8,4.5,90.0,0,0,,2.5,SOLUBILITY READILY SOLUBLE IN WATER,2,3,259.349,2.5775,True
1140,TRIMIPRAMINE,,0,ORAL,1040.0,62.4,23,95.0,0,0,,0.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,0,2,294.442,4.121,True
1143,PEMOLINE,,0,ORAL,0.0,0.0,12,50.0,0,0,,3.0,SOLUBILITY RELATIVELY INSOLUBLE IN WATER,1,3,176.175,0.5992,True
1144,MITOTANE,,0,ORAL,0.0,0.0,2124,0.0,40,44.7,MICROMOLAR,0.0,,0,0,320.046,5.929,False
1147,MOLINDONE,,0,ORAL,0.0,0.0,2,0.0,0,0,,1.5,SOLUBILITY FREELY SOLUBLE IN WATER,1,3,276.38,1.96282,True
1148,MAZINDOL,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,3,284.746,2.6092,True
1149,METOLAZONE,,0,ORAL,104.0,5.4,14,95.0,0,0,,0.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,2,4,365.842,2.71412,True
1150,DISOPYRAMIDE,,0,ORAL,33.8,3.5,6.7,65.0,0,14.1,MICROMOLAR,2.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,3,339.483,3.3619,True
1153,LUMEFANTRINE,,0,ORAL,0.0,0.0,101,99.7,0,14,MICROMOLAR,0.0,SOLUBILITY INSOLUBLE IN WATER,1,2,528.951,9.1517,False
1154,LORAZEPAM,,0,ORAL INJECTION,84.5,4.3,14,91.0,90,62,NANOMOLAR,0.0,SOLUBILITY ALMOST INSOLUBLE IN WATER,2,3,321.163,3.1013,True
1157,TEMAZEPAM,324,0,ORAL,0.0,0.0,8.8,96.0,92,2.7,MICROMOLAR,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,1,3,300.745,2.4722,True
1158,OXPRENOLOL,,0,ORAL,180.0,120.0,1.5,0.0,46.5,0.22,MICROMOLAR,1.5,,2,4,265.353,1.9891,True
1159,AMINOGLUTETHIMIDE,,0,ORAL,0.0,0.0,12.5,0.0,100,25.4,MICROMOLAR,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,2,3,232.283,1.3532,True
1161,ATENOLOL,,0,ORAL INJECTION,61.0,9.75,6.5,11.0,50,0,,3.0,SOLUBILITY 26.5 MILLIGRAM / MILLILITER,3,4,266.341,0.4521,True
1162,TOCAINIDE,,0,ORAL,117.0,8.5,15,10.0,100,31.5,MICROMOLAR,1.25,SOLUBILITY FREELY SOLUBLE IN WATER,2,2,192.262,1.58914,True
1163,PINDOLOL,,0,ORAL,130.0,30.0,3.5,40.0,95,427,NANOMOLAR,1.0,SOLUBILITY SOLUBLE IN AQUAEOUS ACIDS,3,3,248.326,1.9056,True
1164,CARPROFEN,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,2,272.711,2.8279,True
1167,KETOPROFEN,,0,ORAL,6.5,6.9,3.5,99.0,90,12.2,MICROMOLAR,1.25,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,0,3,253.277,1.771,True
1169,FLECAINIDE,,0,ORAL,366.0,17.6,12,48.0,0,0,,0.0,SOLUBILITY 48.4 MILLIGRAM / MILLILITER,2,4,414.346,3.4407,True
1170,NIMODIPINE,,0,ORAL,66.0,54.0,1.5,95.0,13,0,,1.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,8,418.446,2.9708,True
1171,MEXILETINE,,0,ORAL,360.0,30.0,11,55.0,90,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,2,179.263,2.02944,True
1172,ACEBUTOLOL,,1611  1612,ORAL,102.0,36.0,3.5,26.0,40,0,,2.5,SOLUBILITY FREELY SOLUBLE IN WATER,3,5,336.432,2.3655,True
1173,ETODOLAC,,0,ORAL,23.0,3.0,6.4,99.0,100,128,MICROMOLAR,1.3,SOLUBILITY INSOLUBLE IN WATER,1,3,286.351,2.0483,True
1174,FLUOXETINE,,1609  1610,ORAL,1950.0,0.0,120,94.5,0,178,NANOMOLAR,7.0,SOLUBILITY 14 MILLIGRAM / MILLILITER,1,2,309.331,4.435,True
1175,BEPRIDIL,,0,ORAL,0.0,0.0,42,99.0,0,6.8,MICROMOLAR,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,0,3,366.549,4.8302,True
1176,TERAZOSIN,,0,ORAL,58.0,4.0,12,99.0,0,0,,1.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,8,387.44,1.0568,True
1178,PROPAFENONE,,0,ORAL,252.0,57.0,21,95.0,12,0,,3.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,2,4,341.451,3.2414,True
1184,RIMANTADINE,,0,ORAL,219.0,3.9,39,40.0,0,510,NANOMOLAR,0.0,SOLUBILITY SOLUBLE IN WATER (50 MILLIGRAM / MILLILITER),1,1,179.307,2.55,True
1185,EVEROLIMUS,,0,ORAL,358.0,8.2,30,74.0,0,0,,0.0,SOLUBILITY POORLY SOLUBLE IN WATER,3,14,958.24,6.1972,False
1186,AMLODIPINE,,0,ORAL,1365.0,27.3,40,93.0,77,0,,8.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,2,7,408.882,2.2663,True
1187,MIDODRINE,,176  360,ORAL,0.0,0.0,0.4,0.0,100,0,,0.5,SOLUBILITY SOLUBLE IN WATER,3,5,254.286,-0.1879,True
1188,FELODIPINE,,0,ORAL,650.0,48.0,14,99.0,20,2,NANOMOLAR,4.5,SOLUBILITY INSOLUBLE IN WATER,1,5,384.259,3.9643,True
1191,BISOPROLOL,,0,ORAL,156.0,14.4,10,30.0,80,0.21,MICROMOLAR,3.0,SOLUBILITY SOLUBLE IN WATER,2,5,325.449,2.3659,True
1193,LOMEFLOXACIN,,0,ORAL,97.3,8.7,7.75,10.0,97,9.1,MICROMOLAR,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,6,350.345,0.4612,True
1195,HALOFANTRINE,,0,ORAL,0.0,0.0,192,0.0,0,9.8,MICROMOLAR,0.0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER,1,2,500.432,8.6443,False
1196,CARVEDILOL,,0,ORAL,115.0,36.0,8.5,98.0,30,0,,0.0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER,3,5,406.482,3.738,True
1197,BICALUTAMIDE,,0,ORAL,64.0,0.32,139,96.0,0,1.78,MICROMOLAR,0.0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER AT 37 DEGREE CELCIUS 5 MICROGRAM / MILLILITER,2,5,430.379,2.87958,True
1199,GREPAFLOXACIN,,0,ORAL,325.0,15.0,15,50.0,70,4.95,MICROMOLAR,0.0,SOLUBILITY SOLUBLE IN WATER,1,6,358.393,0.94552,True
1200,THALIDOMIDE,,0,ORAL,61.7,8.0,7.29,55.0,0,10.9,MICROMOLAR,4.3,SOLUBILITY SPARINGLY SOLUBLE IN WATER,1,4,258.233,0.0878,True
1204,LENALIDOMIDE,,0,ORAL,0.0,0.0,3,30.0,0,0,,3.25,SOLUBILITY SOLUBLE IN ORGANIC SOLVENT/WATER MIXTURES,2,4,259.265,0.0298,True
1205,PALIPERIDONE,713  1487  1488,0,ORAL,391.0,10.8,25,74.0,0,0,,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,7,426.492,3.08132,True
1206,METHANTHELINE,,0,ORAL,0.0,0.0,2,0.0,0,73.5,NANOMOLAR,0.0,,0,3,340.443,3.9538,True
1209,PRIMAQUINE,,0,ORAL,292.0,37.6,5.6,0.0,0,16,NANOMOLAR,0.0,,2,4,259.353,2.7827,True
1210,PRIMAQUINE,,0,ORAL,292.0,37.6,5.6,0.0,0,16,NANOMOLAR,0.0,,2,4,259.353,2.7827,True
1211,OXYPHENONIUM,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,3,348.507,3.4841,True
1212,OXYPHENONIUM,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,3,348.507,3.4841,True
